ResponseId	Finished	RecordedDate	Question	Value
R_DMmE3oUSwFvOEHD	TRUE	2020-04-15T01:20:21Z	Q15_1	1
R_3j1lyoOAvZ8I2Ly	TRUE	2020-04-15T01:21:03Z	Q15_1	2
R_6xLDnusHHw1GkJX	TRUE	2020-04-15T01:39:29Z	Q15_1	8
R_1FL1yiThokvXZ4y	TRUE	2020-04-15T02:12:30Z	Q15_1	2
R_CZTtIvKXB2KJXvb	TRUE	2020-04-15T02:12:53Z	Q15_1	1
R_sta92drbLRG4Q6d	TRUE	2020-04-15T02:12:54Z	Q15_1	2
R_2wSMv1DWAXFTCrO	TRUE	2020-04-15T02:15:07Z	Q15_1	1
R_8v5CJI2iapZien7	TRUE	2020-04-15T02:16:34Z	Q15_1	1
R_1r86OaXZ9nUq3ry	TRUE	2020-04-15T03:17:27Z	Q15_1	3
R_aXLLW7kEsCDlEfD	TRUE	2020-04-15T03:51:08Z	Q15_1	3
R_3Djz6e6V5wI2c82	TRUE	2020-04-15T04:30:50Z	Q15_1	4
R_3JL5Ira3eIcSbZN	TRUE	2020-04-15T04:46:33Z	Q15_1	NA
R_2AFJUxAnnZpxQys	TRUE	2020-04-15T05:32:54Z	Q15_1	2
R_2qCS67uqG369lCc	TRUE	2020-04-15T06:10:24Z	Q15_1	1
R_1JVMlGUFBhXm4K8	TRUE	2020-04-15T06:51:44Z	Q15_1	6
R_2zkKJ8g3vh5nmBw	TRUE	2020-04-15T07:13:54Z	Q15_1	3
R_3CJUkLRQ68mpBUs	TRUE	2020-04-15T07:18:37Z	Q15_1	3
R_3iIosOap2baMMVa	TRUE	2020-04-15T07:23:46Z	Q15_1	8
R_3HCfirAd5ckcafb	TRUE	2020-04-15T08:09:41Z	Q15_1	2
R_1Dw0dMaJzZohiQG	TRUE	2020-04-15T08:56:12Z	Q15_1	1
R_3MhA4bIJSqnqEv8	TRUE	2020-04-15T09:04:29Z	Q15_1	2
R_1rw4dEbmxtU8FLU	TRUE	2020-04-15T09:53:12Z	Q15_1	1
R_1115lNNEG1UKct5	TRUE	2020-04-15T10:21:13Z	Q15_1	4
R_9H1NcBaRh5X2aiJ	TRUE	2020-04-15T10:26:12Z	Q15_1	5
R_3CZcyXFIOaCJUtG	TRUE	2020-04-15T10:29:40Z	Q15_1	1
R_11dXdV84r8IzDTH	TRUE	2020-04-15T10:35:44Z	Q15_1	4
R_6WE2pAoGbHkCEXn	TRUE	2020-04-15T11:03:34Z	Q15_1	2
R_1QJwv1XCnvGuRLm	TRUE	2020-04-15T11:34:53Z	Q15_1	8
R_2SrB5Ad9QM0KQyQ	TRUE	2020-04-15T12:55:00Z	Q15_1	3
R_2WZR5wghMKjV2RV	TRUE	2020-04-15T13:20:34Z	Q15_1	3
R_2aETCNUNOWJrFxn	TRUE	2020-04-15T13:39:06Z	Q15_1	3
R_r7mjaaVCX8RL0IN	TRUE	2020-04-15T15:04:14Z	Q15_1	2
R_yJv2q97HoYPIDgB	TRUE	2020-04-15T18:42:59Z	Q15_1	4
R_2QrKmAv85bXrFj7	TRUE	2020-04-16T00:59:47Z	Q15_1	5
R_3fm0eWMqcVsvNmk	TRUE	2020-04-16T04:51:39Z	Q15_1	2
R_2zDc4pa39RunsBC	TRUE	2020-04-16T10:07:12Z	Q15_1	2
R_2zj6izm7Q0k3IdA	TRUE	2020-04-16T11:47:19Z	Q15_1	2
R_3RvAofCi5LRfjxw	TRUE	2020-04-17T00:04:22Z	Q15_1	5
R_1obhD9Z4Hqdj2qa	TRUE	2020-04-17T03:05:55Z	Q15_1	4
R_3Pk3p72Mfjj9orm	TRUE	2020-04-17T03:34:15Z	Q15_1	1
R_2ylLEEG37HBQw9a	TRUE	2020-04-19T09:17:27Z	Q15_1	2
R_r3loX1uXdvX6Bah	TRUE	2020-04-19T13:18:26Z	Q15_1	5
R_DvIqThWYmVoaGdj	TRUE	2020-04-19T21:32:13Z	Q15_1	3
R_Z3HkSHYrlkE4WAN	TRUE	2020-04-20T06:57:19Z	Q15_1	2
R_2amAq6m8A1dofsG	TRUE	2020-04-22T14:41:04Z	Q15_1	5
R_2arhPCDr0Scmw5R	TRUE	2020-04-24T05:47:37Z	Q15_1	4
R_3GkLUEhy7LWppaX	TRUE	2020-04-24T07:24:21Z	Q15_1	2
R_1rv0sDnuZD5YZk6	TRUE	2020-04-24T13:54:40Z	Q15_1	1
R_1Oiq87304lCPMXm	TRUE	2020-04-25T07:51:41Z	Q15_1	6
R_1pxoOiA0q4Sc1iG	TRUE	2020-04-25T08:38:40Z	Q15_1	3
R_2zA9EoC0cC4pm6m	TRUE	2020-04-25T09:10:41Z	Q15_1	3
R_SAG2mlsSIsJguWt	TRUE	2020-04-25T11:43:20Z	Q15_1	4
R_1rCCqe8oqI3Z2RG	TRUE	2020-04-26T02:47:11Z	Q15_1	1
R_3dVYR1oZh56RTiL	TRUE	2020-04-27T10:04:24Z	Q15_1	2
R_3ht3myNBktKgu0R	TRUE	2020-04-27T12:06:15Z	Q15_1	2
R_1lgiypKtcdI6x3l	TRUE	2020-04-27T12:07:00Z	Q15_1	4
R_ULsC7zdajK1HAxH	TRUE	2020-04-27T12:07:30Z	Q15_1	1
R_12z0J1BGsodpOhU	TRUE	2020-04-27T12:24:10Z	Q15_1	2
R_ZCfOUnh4AnZ77j3	TRUE	2020-04-27T12:26:01Z	Q15_1	1
R_d6HxkdQ0bokcyOJ	TRUE	2020-04-27T12:31:13Z	Q15_1	2
R_1mUvzoK7oz5wezl	TRUE	2020-04-27T12:35:38Z	Q15_1	2
R_2f0Y04v53dziwSp	TRUE	2020-04-27T12:48:14Z	Q15_1	2
R_ZBSwRukfizzN0lj	TRUE	2020-04-27T12:51:27Z	Q15_1	4
R_1OktCzCgAA7x6xg	TRUE	2020-04-27T13:59:40Z	Q15_1	1
R_RyrjhgWVvtD6MbD	TRUE	2020-04-27T15:11:13Z	Q15_1	7
R_1ric1FG8aLetyBF	TRUE	2020-04-27T15:23:14Z	Q15_1	2
R_2tkUbXAeFclIQiO	TRUE	2020-04-27T15:30:24Z	Q15_1	1
R_6Xc6PWx3nXg1m5b	TRUE	2020-04-27T16:09:40Z	Q15_1	0
R_1CCO3t4hGvAtIPg	TRUE	2020-04-27T16:26:08Z	Q15_1	2
R_3PYQreMdV3dpalK	TRUE	2020-04-27T16:29:17Z	Q15_1	2
R_1ez826MsX3v3f59	TRUE	2020-04-27T16:41:38Z	Q15_1	3
R_2xXLkJFcNZpNU4X	TRUE	2020-04-27T17:10:56Z	Q15_1	1
R_1d9VRfxe6UR210o	TRUE	2020-04-27T17:24:41Z	Q15_1	2
R_s6hPUtMxFLfYlSp	TRUE	2020-04-27T18:20:52Z	Q15_1	7
R_3P7iExahkHm5jrh	TRUE	2020-04-27T18:26:31Z	Q15_1	3
R_3G0UWy6Gs83DJOR	TRUE	2020-04-27T18:29:07Z	Q15_1	2
R_yU4NR75V13oZgxX	TRUE	2020-04-27T20:41:11Z	Q15_1	3
R_3nwlvdPeCDpO2qq	TRUE	2020-04-27T21:06:51Z	Q15_1	3
R_2eVXIUVbGPd2UNx	TRUE	2020-04-27T21:16:28Z	Q15_1	3
R_3e2nYQ8ueoDgRIG	TRUE	2020-04-27T22:06:04Z	Q15_1	0
R_0IHfoAVKSvpIqtP	TRUE	2020-04-27T22:29:37Z	Q15_1	NA
R_1MKgfYRKq77EOmh	TRUE	2020-04-27T22:42:15Z	Q15_1	3
R_2ya3OZAcYaAZMMX	TRUE	2020-04-27T22:48:48Z	Q15_1	1
R_25Qq7olTJuMXyM0	TRUE	2020-04-27T22:49:53Z	Q15_1	4
R_3CNGhDjcKVyTijW	TRUE	2020-04-27T23:02:52Z	Q15_1	5
R_28MpO3WXFiYr3aS	TRUE	2020-04-27T23:08:15Z	Q15_1	2
R_1Oj0AACyga0zzpu	TRUE	2020-04-27T23:10:27Z	Q15_1	1
R_1U4n9u8wA6LR03L	TRUE	2020-04-27T23:25:17Z	Q15_1	7
R_11dSAtu3J96kKqd	TRUE	2020-04-27T23:32:33Z	Q15_1	2
R_12lEwQ4jdiSgZ2c	TRUE	2020-04-27T23:37:18Z	Q15_1	3
R_1M6tY48bUSBhVXT	TRUE	2020-04-27T23:50:55Z	Q15_1	4
R_3hmy0BrdYrinrfS	TRUE	2020-04-28T00:04:38Z	Q15_1	3
R_3fT4JSnuSCZtj1m	TRUE	2020-04-28T00:24:46Z	Q15_1	2
R_1JDcDDC0dTQmc1j	TRUE	2020-04-28T00:34:07Z	Q15_1	1
R_RghCxHm00oSp7Ed	TRUE	2020-04-28T00:52:37Z	Q15_1	2
R_wUgzXepChDU7lip	TRUE	2020-04-28T00:59:10Z	Q15_1	1
R_3Hua8rhi8anK9pA	TRUE	2020-04-28T01:10:20Z	Q15_1	2
R_1IbJSZLqlV6STJN	TRUE	2020-04-28T01:12:58Z	Q15_1	2
R_sAtCN1vHJdkwDXH	TRUE	2020-04-28T01:45:52Z	Q15_1	0
R_22yw6R0OKgLJ5az	TRUE	2020-04-28T01:48:44Z	Q15_1	5
R_ApnikOw0CjOtzLH	TRUE	2020-04-28T01:55:29Z	Q15_1	4
R_1HixXGCAuBbbz0g	TRUE	2020-04-28T01:56:43Z	Q15_1	7
R_3k1cwdvFLhCCeKf	TRUE	2020-04-28T01:59:32Z	Q15_1	4
R_0qPsmMEZF7y49mp	TRUE	2020-04-28T02:37:18Z	Q15_1	5
R_12rnvggeoyd1d9r	TRUE	2020-04-28T02:57:10Z	Q15_1	7
R_OxUeMEuaMq8aSYx	TRUE	2020-04-28T03:18:03Z	Q15_1	4
R_3JgtVuma1C4kXHk	TRUE	2020-04-28T03:19:10Z	Q15_1	2
R_ysFNrC22m7vu2s1	TRUE	2020-04-28T03:29:46Z	Q15_1	6
R_3jeZHpNdgv51w15	TRUE	2020-04-28T04:06:34Z	Q15_1	4
R_eCH66tZ62qO2AY9	TRUE	2020-04-28T04:52:30Z	Q15_1	2
R_1GtQ3ycdmwIbYFH	TRUE	2020-04-28T05:18:04Z	Q15_1	2
R_3L0TCnju9oDg34Z	TRUE	2020-04-28T05:39:08Z	Q15_1	2
R_1MPOIfGFezYEp71	TRUE	2020-04-28T05:39:27Z	Q15_1	5
R_2tuur98Wbf1Ck52	TRUE	2020-04-28T05:41:12Z	Q15_1	1
R_3qpURBeTlhAsFvy	TRUE	2020-04-28T06:14:26Z	Q15_1	1
R_2yk2ZlrDeXT3aVE	TRUE	2020-04-28T06:51:39Z	Q15_1	4
R_1eUBFRZ3KjZbjaJ	TRUE	2020-04-28T07:29:01Z	Q15_1	5
R_2zqKmvHvw5gGqYy	TRUE	2020-04-28T07:30:00Z	Q15_1	2
R_54KH1tFXDXPctdD	TRUE	2020-04-28T07:53:16Z	Q15_1	NA
R_WClczoiwDZ6DZlv	TRUE	2020-04-28T08:23:07Z	Q15_1	3
R_5mZVBDVeSHEwGlj	TRUE	2020-04-28T09:01:39Z	Q15_1	0
R_3jdIVghhYznuDoz	TRUE	2020-04-28T09:38:09Z	Q15_1	1
R_1GK8iup7wdppU3e	TRUE	2020-04-28T09:45:53Z	Q15_1	3
R_w7adQKp2mTJZ6Ap	TRUE	2020-04-28T11:09:13Z	Q15_1	2
R_2tKn353lmhNNs04	TRUE	2020-04-28T11:25:04Z	Q15_1	6
R_2zu0OXFD6dNM5ZP	TRUE	2020-04-28T11:48:20Z	Q15_1	2
R_1i3VdJIBOgQD52Q	TRUE	2020-04-28T11:57:42Z	Q15_1	3
R_XpsX0zI5YKMP0Gt	TRUE	2020-04-28T12:04:14Z	Q15_1	2
R_2VjBmfHzhGD4Pq5	TRUE	2020-04-28T12:14:04Z	Q15_1	0
R_3D8esAFQu463HCf	TRUE	2020-04-28T12:23:09Z	Q15_1	4
R_1KjYV0SKPw3WaeE	TRUE	2020-04-28T13:23:26Z	Q15_1	0
R_1o8dIVxLwiDxbJq	TRUE	2020-04-28T13:24:39Z	Q15_1	0
R_1iswfM49Ocz5YB3	TRUE	2020-04-28T13:59:34Z	Q15_1	4
R_1Cf5Zd3LgfB5gHf	TRUE	2020-04-28T16:28:34Z	Q15_1	6
R_pJBTBl4v2fhEjdf	TRUE	2020-04-28T17:34:20Z	Q15_1	0
R_3iJ7PoSgfliZZHK	TRUE	2020-04-28T17:54:25Z	Q15_1	4
R_6s215F3ZvaeIXJv	TRUE	2020-04-28T20:27:39Z	Q15_1	3
R_1LwzxWPtDRJQP92	TRUE	2020-04-29T00:26:46Z	Q15_1	7
R_2SiAOrrbuzK0Ldn	TRUE	2020-04-29T01:03:33Z	Q15_1	1
R_3ni9O3OBlo3cAha	TRUE	2020-04-29T01:04:50Z	Q15_1	3
R_2upwDPZDTtZ1Om6	TRUE	2020-04-29T02:19:07Z	Q15_1	1
R_2Wx63AMYK9lixCc	TRUE	2020-04-29T03:35:11Z	Q15_1	5
R_YWcGjo1MdxjEyIN	TRUE	2020-04-29T07:15:14Z	Q15_1	4
R_0GTMaMfZ1jxs1bP	TRUE	2020-04-29T12:26:46Z	Q15_1	6
R_2hPtakBjfI2vEJ3	TRUE	2020-04-29T12:50:21Z	Q15_1	0
R_wXVtlIpuI99IInv	TRUE	2020-04-29T14:30:20Z	Q15_1	4
R_Diag7rx6AJnZDVv	TRUE	2020-04-29T16:42:16Z	Q15_1	3
R_3r2LVQGBGsrPWX2	TRUE	2020-04-29T20:26:39Z	Q15_1	2
R_1d5mxy1CvLhHL3N	TRUE	2020-04-30T03:16:14Z	Q15_1	1
R_8BUpAvHQ3mTNbXj	TRUE	2020-05-01T06:52:25Z	Q15_1	5
R_2WBacYdzSfNys2Y	TRUE	2020-05-01T07:57:39Z	Q15_1	3
R_3nHQXhsrkg0BKyt	TRUE	2020-05-01T12:15:25Z	Q15_1	4
R_BXFvENVMbO1x7bz	TRUE	2020-05-02T06:50:01Z	Q15_1	3
R_ZfwFLrQejWsp2sF	TRUE	2020-05-02T09:22:57Z	Q15_1	8
R_1I9JtgEHB0L7vs7	TRUE	2020-05-02T19:48:47Z	Q15_1	0
R_2pKMJlMjzSijgyD	TRUE	2020-05-02T20:01:04Z	Q15_1	NA
R_3HYSItyc86reNR4	TRUE	2020-05-02T20:03:54Z	Q15_1	6
R_Q0to9pdZ29FO9uF	TRUE	2020-05-02T20:05:32Z	Q15_1	8
R_XsTMVypqxxg6n4J	TRUE	2020-05-02T20:05:57Z	Q15_1	5
R_1rc3cZ8LCqqX2pS	TRUE	2020-05-02T20:09:12Z	Q15_1	3
R_qWbFhfa361j95rb	TRUE	2020-05-02T20:40:11Z	Q15_1	5
R_1mlP9DPrkydlT3V	TRUE	2020-05-02T20:42:35Z	Q15_1	0
R_1LhSpyotS3oFByI	TRUE	2020-05-02T20:47:41Z	Q15_1	NA
R_V2c6MCl1dGQxHxf	TRUE	2020-05-02T22:10:36Z	Q15_1	6
R_22lkd4n72LmIarH	TRUE	2020-05-02T22:46:09Z	Q15_1	8
R_1BXh828qsKj610k	TRUE	2020-05-02T23:04:43Z	Q15_1	0
R_2UXZRHZ9XH00w8F	TRUE	2020-05-03T00:14:29Z	Q15_1	NA
R_e9Z8nNz5lFKsbvz	TRUE	2020-05-03T04:05:34Z	Q15_1	1
R_C775xQKnDR7P0gp	TRUE	2020-05-03T08:28:26Z	Q15_1	4
R_Q5sqLgtU9PEF4hH	TRUE	2020-05-04T02:01:18Z	Q15_1	2
R_bEDse8jk3ThfEOZ	TRUE	2020-05-05T03:57:53Z	Q15_1	4
R_3IcqT2G4loXl6Mm	TRUE	2020-05-05T04:33:57Z	Q15_1	5
R_3EXYFED1nkKao8M	TRUE	2020-05-11T03:18:49Z	Q15_1	4
R_0BrtomYZ08TaYN3	TRUE	2020-05-13T11:30:28Z	Q15_1	8
R_1eW4IPfRJQQCabG	TRUE	2020-05-14T23:45:12Z	Q15_1	2
R_Rq6qAPbwMkOjG7f	TRUE	2020-05-15T02:14:16Z	Q15_1	3
R_3McAtSURlvpNgK8	TRUE	2020-05-17T00:31:55Z	Q15_1	1
R_2ceIfuqaIOoZFEI	TRUE	2020-05-17T20:51:21Z	Q15_1	1
R_2QRQC9ANAGpnPak	TRUE	2020-05-18T04:48:12Z	Q15_1	0
R_yDCQo2sakOucK1X	TRUE	2020-05-24T22:44:09Z	Q15_1	2
R_2CmoJiXg0YiLYiu	TRUE	2020-03-23T09:39:50Z	Q16_1	6 km (bus)
R_1lnT8Pb8t8U7Lu2	TRUE	2020-03-23T09:41:05Z	Q16_1	NA
R_tPQV5EFU2c4QdLX	TRUE	2020-03-23T09:41:10Z	Q16_1	NA
R_pRUZP9WpPPgB3fb	TRUE	2020-03-23T09:42:21Z	Q16_1	339 miles (plane)
R_2R3alMzrmK7S0gl	TRUE	2020-03-23T09:42:34Z	Q16_1	100
R_9HwxSSkdjK9vGUx	TRUE	2020-03-23T09:43:46Z	Q16_1	2000
R_yL1QG2gP1Yzznbj	TRUE	2020-03-23T09:44:36Z	Q16_1	450 mi (drove)
R_xrxfPFXoiYHsMk9	TRUE	2020-03-23T09:46:43Z	Q16_1	plane (1500 km)
R_3CTwi47l0yUKSb2	TRUE	2020-03-23T09:48:17Z	Q16_1	100
R_3Li14Lvx7iuB8C2	TRUE	2020-03-23T09:51:11Z	Q16_1	400
R_DiNvkXPpmCWbJxT	TRUE	2020-03-23T09:51:16Z	Q16_1	0
R_snbzR4oytlHFiJX	TRUE	2020-03-23T09:51:24Z	Q16_1	133 miles
R_qQKFo3rsHlqZnpL	TRUE	2020-03-23T09:53:50Z	Q16_1	711.11 km (plane)
R_2xJ0RjoQXIbJjk7	TRUE	2020-03-23T10:00:09Z	Q16_1	1200 miles (airplane)
R_30l76bWjzhc8FKy	TRUE	2020-03-23T10:01:15Z	Q16_1	100 km (train)
R_UxB3LOADGTMkTBv	TRUE	2020-03-23T10:03:22Z	Q16_1	1455 km (flight)
R_4ZvZ87S1qrcLDRn	TRUE	2020-03-23T10:04:15Z	Q16_1	645 km (flight)
R_3irRRQ697jnikxo	TRUE	2020-03-23T10:05:27Z	Q16_1	NA
R_9uy4tLLZJ9UVi7v	TRUE	2020-03-23T10:08:16Z	Q16_1	5862 km (plane)
R_3fotmEOImI7cjQy	TRUE	2020-03-23T10:09:11Z	Q16_1	715 km (plane)
R_2UWUTw7mkPkNsrU	TRUE	2020-03-23T10:10:58Z	Q16_1	5 km (bicycle)
R_32KKpoOOeXW24Nt	TRUE	2020-03-23T10:11:05Z	Q16_1	67 mi car
R_babgUSltxYcbXZn	TRUE	2020-03-23T10:11:14Z	Q16_1	523
R_2Y2DxiYIDX0u3fp	TRUE	2020-03-23T10:13:03Z	Q16_1	1400 km (plane + train)
R_21HEtB7mlAqpHIO	TRUE	2020-03-23T10:13:49Z	Q16_1	NA
R_242WTBWUluvzhUs	TRUE	2020-03-23T10:14:47Z	Q16_1	9250 km (flight)
R_SIcZjdywqjaSgh3	TRUE	2020-03-23T10:20:58Z	Q16_1	1500 miles (air)
R_125c2AOYHeGaTgi	TRUE	2020-03-23T10:21:32Z	Q16_1	1500
R_3Ezgg60qvQsWklJ	TRUE	2020-03-23T10:23:15Z	Q16_1	NA
R_22RXTsFimjF8H6r	TRUE	2020-03-23T10:26:30Z	Q16_1	NA
R_31MFkzeKtQUSyxg	TRUE	2020-03-23T10:29:06Z	Q16_1	10000
R_REueWtMUQk1oSIx	TRUE	2020-03-23T10:30:26Z	Q16_1	2000
R_3F3dqW0Y5HG326G	TRUE	2020-03-23T10:31:40Z	Q16_1	250 miles (plane)
R_2Sk7TCeH3RC3Jt9	TRUE	2020-03-23T10:32:49Z	Q16_1	2500 mi (plane)
R_2AWGTyad6HmB9Ov	TRUE	2020-03-23T10:38:43Z	Q16_1	3710 (train+plane)
R_1o1pT5XPwgsQAdr	TRUE	2020-03-23T10:40:37Z	Q16_1	NA
R_4GbtcZczFEnDjBT	TRUE	2020-03-23T10:42:47Z	Q16_1	NA
R_6PeiqFpK1pPvsQh	TRUE	2020-03-23T10:43:02Z	Q16_1	4680.67 miles (plane)
R_3oNqXN2xEsULc47	TRUE	2020-03-23T10:45:06Z	Q16_1	2510.86 miles (plane)
R_2zUqkPzFaNJnBuc	TRUE	2020-03-23T10:49:11Z	Q16_1	700 miles (plane)
R_1d6wnqZLFroaB7n	TRUE	2020-03-23T10:49:21Z	Q16_1	international
R_9GkadSCHVizFaIV	TRUE	2020-03-23T10:50:45Z	Q16_1	620
R_VVknguw81AbTFFD	TRUE	2020-03-23T10:57:36Z	Q16_1	3000
R_1guLFi4qHGObDXq	TRUE	2020-03-23T11:12:10Z	Q16_1	455 km
R_2f88emSFpoMFADE	TRUE	2020-03-23T11:13:39Z	Q16_1	6332 miles (plane)
R_27OtrdlQU3w9Wr2	TRUE	2020-03-23T11:19:54Z	Q16_1	393 (plane)
R_296509E6OMip38g	TRUE	2020-03-23T11:20:36Z	Q16_1	NA
R_82qZvoheUBnqUr7	TRUE	2020-03-23T11:21:17Z	Q16_1	0.5 miles (walked)
R_1jIFD1p97B3pi48	TRUE	2020-03-23T11:27:43Z	Q16_1	4064.73 km (airplane)
R_2z60istNm0R2Nix	TRUE	2020-03-23T11:32:01Z	Q16_1	100
R_AigztOpQ8BNC8kV	TRUE	2020-03-23T11:36:18Z	Q16_1	NA
R_3qmm5Ea1UTcP08A	TRUE	2020-03-23T11:37:41Z	Q16_1	190 (train)
R_1BrRKOq1cfKOb9D	TRUE	2020-03-23T11:41:55Z	Q16_1	1661 (plane)
R_WiySzNpRJkdC4Hn	TRUE	2020-03-23T11:46:19Z	Q16_1	300 (train)
R_10DlrvWqhArIiET	TRUE	2020-03-23T11:50:35Z	Q16_1	400 (train)
R_27D4P8iJrX3XgOD	TRUE	2020-03-23T11:50:43Z	Q16_1	200 (train)
R_3O8spUD05HEgfVY	TRUE	2020-03-23T12:03:47Z	Q16_1	829.39
R_qLsYntoHEvXpLd7	TRUE	2020-03-23T12:19:27Z	Q16_1	836
R_DiZRaiXiQqOy5Y5	TRUE	2020-03-23T12:26:54Z	Q16_1	500
R_OqbMiN236YiZ4Yx	TRUE	2020-03-23T12:28:05Z	Q16_1	468
R_1GH4VOE6W4TxXIi	TRUE	2020-03-23T12:31:08Z	Q16_1	NA
R_3M6vVhZ4osLIolk	TRUE	2020-03-23T12:40:45Z	Q16_1	930 (plane)
R_3KASAFor4Ai13Nk	TRUE	2020-03-23T13:00:16Z	Q16_1	11099.44
R_3KT7N8RU5US51f8	TRUE	2020-03-23T13:06:39Z	Q16_1	2721.83
R_3GvruSzDF5lccvi	TRUE	2020-03-23T13:10:16Z	Q16_1	542 (train)
R_2EFvmmRzQMtqzAw	TRUE	2020-03-23T13:24:45Z	Q16_1	ECEM: 3227 (plane)
R_8oX2HZ91XVWdqI9	TRUE	2020-03-23T13:38:54Z	Q16_1	NA
R_3IRJhuCzXdyFHq1	TRUE	2020-03-23T13:51:25Z	Q16_1	3700 (plane)
R_1nVHXhM0yNc8GQ6	TRUE	2020-03-23T13:55:24Z	Q16_1	785 (plane)
R_3iElG7cwS0Na0MB	TRUE	2020-03-23T13:57:10Z	Q16_1	1774.67 (plane)
R_3k7jqH94U67Odrf	TRUE	2020-03-23T14:12:26Z	Q16_1	3530 mi (plane)
R_2TmABiChg11Irby	TRUE	2020-03-23T14:46:18Z	Q16_1	2000
R_2fp2DlwmEwrGkDK	TRUE	2020-03-23T14:51:44Z	Q16_1	800km (train)
R_wZvHnVevRLzcXEB	TRUE	2020-03-23T14:58:55Z	Q16_1	890 (plane)
R_26hGERCRAYDvFvK	TRUE	2020-03-23T15:09:13Z	Q16_1	25
R_3O8FSPfkz9aoU6p	TRUE	2020-03-23T15:29:30Z	Q16_1	NA
R_1DGpwayBSEGH0Fi	TRUE	2020-03-23T15:49:40Z	Q16_1	800
R_3gxv1E2MhtISFO1	TRUE	2020-03-23T15:53:05Z	Q16_1	400 miles
R_1IsoswokRTHtVg1	TRUE	2020-03-23T15:55:39Z	Q16_1	1114 (fight)
R_20TEpae6oOtqE9t	TRUE	2020-03-23T15:59:12Z	Q16_1	6750
R_3M4EchpvSQsgBnE	TRUE	2020-03-23T16:12:53Z	Q16_1	2972 km (plane)
R_1rjLVwvk93FF0j1	TRUE	2020-03-23T18:50:14Z	Q16_1	81 miles (train)
R_1EbLxW6uqZm7NVp	TRUE	2020-03-23T19:40:13Z	Q16_1	1400 (plane)
R_2xWz8txYcChXZok	TRUE	2020-03-23T20:47:44Z	Q16_1	0 (on line)
R_3R1QEPKpR7eaBTa	TRUE	2020-03-23T21:13:29Z	Q16_1	1600 air
R_2Ychd5rTcVICVfk	TRUE	2020-03-23T21:52:47Z	Q16_1	696
R_11Y46zJutoqOHRr	TRUE	2020-03-23T21:57:25Z	Q16_1	4000 (plane)
R_5j3GhNmMEy2Ffzz	TRUE	2020-03-23T22:10:47Z	Q16_1	NA
R_2VE02nFwIWMyO9t	TRUE	2020-03-23T22:12:18Z	Q16_1	750 (plane)
R_2OI4tNfgpjhR10J	TRUE	2020-03-23T22:20:45Z	Q16_1	NA
R_2rTHWb94S7QKfpP	TRUE	2020-03-23T22:21:38Z	Q16_1	4000 (plane)
R_0MX8CR4MyvEXvfb	TRUE	2020-03-23T22:27:43Z	Q16_1	13000 (plane)
R_2X5VkXAbC8rBjsf	TRUE	2020-03-23T23:50:11Z	Q16_1	4000 (air)
R_1MSyf5ZynnIqA68	TRUE	2020-03-24T00:46:45Z	Q16_1	0 (bus)
R_3RqnbaNgpSzdWud	TRUE	2020-03-24T02:27:45Z	Q16_1	572 (plane)
R_3MAuKKWtdFXIkcn	TRUE	2020-03-24T02:49:59Z	Q16_1	1000 (plane)
R_3qevH6JQn9zCAS4	TRUE	2020-03-24T03:42:50Z	Q16_1	NA
R_2ZHzsJSG1abMlHM	TRUE	2020-03-24T03:46:41Z	Q16_1	757 (plane + train/bus)
R_3L7lcRfrIhO6ZZs	TRUE	2020-03-24T04:30:27Z	Q16_1	4617 (bus-fligth-bus)
R_3ikCzNNDPdNTLRo	TRUE	2020-03-24T05:55:21Z	Q16_1	4566.79 (flight)
R_2TAx6LNCtNICtg1	TRUE	2020-03-24T06:48:29Z	Q16_1	663
R_2wNcnkDHwDH8OZd	TRUE	2020-03-24T08:24:22Z	Q16_1	3675 (plane)
R_1eOVoD9MqIC0g3D	TRUE	2020-03-24T08:36:11Z	Q16_1	1300 (air)  + 100 (train)
R_yn17MT6GwMFKf0l	TRUE	2020-03-24T08:50:56Z	Q16_1	8000
R_1BXFPuXfJDbZ8xu	TRUE	2020-03-24T09:12:02Z	Q16_1	1078 (plane)
R_3eadWSYnfykIA8p	TRUE	2020-03-24T09:23:16Z	Q16_1	550 (plane)
R_3prHkXeTuTUSgnq	TRUE	2020-03-24T09:57:01Z	Q16_1	3
R_3sghfak5SQMvaFB	TRUE	2020-03-24T10:16:13Z	Q16_1	1909 (plane)
R_2wzQDVWX5AUgGAj	TRUE	2020-03-24T10:19:43Z	Q16_1	640 (plane)
R_3dVZ5ynwyPmRvfo	TRUE	2020-03-24T10:30:13Z	Q16_1	608 (plane)
R_3sbvyFk0xa8RDc4	TRUE	2020-03-24T10:32:29Z	Q16_1	20 (train)
R_3irRu3VoSGWy1D2	TRUE	2020-03-24T10:44:13Z	Q16_1	120 train
R_svylpFKFjhz5bBD	TRUE	2020-03-24T11:03:05Z	Q16_1	4371.24
R_12LsgkwWBuw1YJz	TRUE	2020-03-24T11:12:40Z	Q16_1	164
R_25XT8a01KRfyeZy	TRUE	2020-03-24T11:16:23Z	Q16_1	2000
R_C2AgZbiGwdDRggF	TRUE	2020-03-24T11:16:53Z	Q16_1	830 (plane)
R_3EnY1G9PtWn78b8	TRUE	2020-03-24T11:19:22Z	Q16_1	1
